186;302	3;891717742
437;603	5;880140051
642;826	5;888963032
437;955	4;881002404
436;313	5;887768521
504;310	4;887831273
95;1228	3;880572689
642;996	2;885605932
393;118	4;887744578
432;3	3;889416260
284;754	3;885329065
436;26	3;887771146
328;685	4;885047450
542;410	4;886532971
328;65	4;885046912
460;127	4;882912150
85;782	2;879829757
551;693	5;892777943
504;208	4;887838450
577;560	3;880475363
603;183	4;891957110
301;210	4;882076211
625;265	3;892054198
621;944	5;874963126
23;8	4;874785474
113;255	5;875935609
557;150	3;881179621
666;183	5;880139180
331;1017	2;877196235
622;1552	2;882670793
417;849	1;879649632
677;286	1;889399113
334;433	5;891628158
271;177	3;885848373
334;1426	4;891548647
593;815	3;875659826
132;1154	3;891278896
429;658	3;882386448
106;739	3;881453290
391;237	4;877399864
321;32	3;879440716
99;105	2;885679353
455;475	4;879109069
373;1066	4;877106233
435;117	3;884131356
600;11	5;888451665
619;651	5;885954053
643;282	3;891445230
668;307	4;881523762
435;358	4;884130864
303;583	1;879483901
219;4	4;889452481
600;651	4;888451492
291;933	4;874833936
608;199	1;880403606
190;121	3;891033773
422;287	3;878199757
500;250	4;883865195
638;89	4;876694704
541;235	1;883866049
524;1166	5;884635031
577;1271	3;880475581
387;625	2;886483669
597;225	4;875342875
417;1011	3;880949438
328;77	4;885046977
623;234	4;891034343
435;394	4;884132873
358;1524	5;891269418
592;100	5;882608182
291;423	4;874868210
593;220	3;875660274
665;343	3;884292654
204;146	3;892513979
456;211	4;881374162
245;894	1;888513860
618;190	4;891307404
92;684	3;875656502
622;568	4;882592449
158;231	2;880134532
70;501	4;884067201
663;11	5;889493628
545;17	3;879899472
432;117	4;889415853
286;569	4;877534313
276;735	4;874791214
577;99	3;880474674
354;248	4;891216956
586;155	3;884067874
659;258	4;891331825
422;260	3;875129668
478;238	3;889388818
548;333	4;891042624
602;50	5;888638460
549;515	5;881672276
500;274	3;883865807
38;452	5;892434523
406;504	4;879445859
622;542	2;882671346
92;274	4;876175626
608;568	5;880406032
666;4	5;880314477
423;340	4;891394504
407;183	4;875046799
479;479	4;879461378
591;94	3;891031603
664;1090	1;876526739
618;132	4;891307057
543;471	3;875657863
654;278	3;887863757
94;501	4;891721642
437;28	3;880140534
506;539	4;884517135
344;96	4;889814195
385;235	5;879440940
81;596	3;876533824
664;7	3;878091393
106;14	4;881449486
393;1181	3;889731064
43;174	4;875975687
659;96	4;891384552
585;923	5;891282808
543;44	3;874865728
291;393	3;875086235
467;742	2;879532671
533;685	4;887032380
577;44	3;880474934
393;105	3;887745544
579;173	5;880951765
334;155	2;891549927
135;321	4;879857575
453;364	3;888206676
125;393	4;879455241
663;603	4;889493540
430;462	3;877226164
504;69	4;887837918
67;1052	3;875379419
342;412	3;875318648
303;150	5;879467190
381;303	3;892697999
551;979	4;892784479
447;1048	2;878854579
437;180	4;880139868
479;328	4;879459611
592;331	3;882607528
577;87	5;880474216
417;399	3;879648898
345;125	3;884991191
459;969	3;879564882
43;12	5;883955048
28;322	2;881955343
542;70	4;886532788
85;419	5;882819427
334;494	4;891547235
533;186	3;879438850
551;3	5;892784093
417;63	3;879649021
411;73	4;892845634
624;924	4;879792493
669;537	3;891517159
649;275	2;891440412
608;658	3;880408150
666;492	4;880139252
616;299	3;891224801
429;1	3;882385785
621;41	4;874963273
610;294	1;888702795
669;462	5;892550137
627;586	3;879531557
86;269	4;879569486
178;124	4;882823758
574;289	4;891279285
479;188	2;879461545
403;477	4;879786165
144;405	4;888104419
624;534	3;879792358
435;1225	3;884131597
184;165	4;889911178
319;332	4;876280289
569;276	4;879793493
407;255	4;884197052
73;1	2;888626065
411;58	3;892845804
303;23	5;879467936
605;483	5;879425432
664;732	3;876525315
610;427	5;888703730
633;183	4;875325577
374;619	3;880393553
528;178	4;886101695
478;340	5;889398260
145;284	4;888398104
305;1485	3;886323902
56;153	4;892911144
642;80	5;885606557
551;455	1;892783525
407;449	2;876344772
588;172	5;890026459
265;117	5;875320332
577;651	5;880475043
625;248	4;891629673
407;657	4;875553625
528;484	3;886101695
308;321	3;887736408
664;514	5;876526179
627;458	3;879530824
659;419	5;891331916
548;1025	4;891043278
313;503	5;891014697
184;235	2;889907862
196;1007	4;881251601
277;471	3;879543377
422;452	3;879744183
391;772	2;877399030
618;71	4;891309041
489;875	2;891449465
566;483	4;881649357
664;466	4;876526519
23;479	5;874785728
621;393	3;874962705
314;151	4;877886522
303;72	3;879485111
378;715	4;889665232
70;225	3;884148916
466;326	3;890282925
506;380	4;874874585
109;186	3;880572786
326;180	1;879875457
648;429	4;884368130
605;462	5;881016176
83;298	4;891181511
436;785	2;887770731
373;431	5;877098643
591;238	5;891031228
92;227	1;875654846
311;192	3;884366528
541;50	5;884046910
144;55	4;888105254
188;294	2;875071249
588;318	4;890015435
174;401	1;886515063
666;206	4;880139669
476;83	3;883364143
376;321	3;879433164
188;742	5;875073909
564;312	3;888718443
346;739	3;874950316
385;428	3;879442706
1;169	5;878543541
591;86	5;891031171
303;501	4;879484981
159;364	1;884026964
627;732	3;879530568
679;520	4;884487031
291;456	3;874834165
299;81	4;889504036
303;597	1;879485204
308;153	5;887737484
311;1050	3;884365485
297;746	3;875239569
346;55	5;874948639
373;169	5;877099016
489;326	4;891362773
290;174	5;880473891
125;186	3;879454448
342;378	4;875319617
344;127	5;889814518
608;98	5;880403855
487;191	4;883446027
300;264	1;875650132
493;693	4;884132129
630;477	4;885667200
465;258	5;883529482
121;282	1;891389037
411;229	3;891035362
452;780	1;885476356
373;95	5;877099263
135;324	3;879857575
586;200	4;884060941
543;566	4;877545605
663;274	3;889493182
381;640	5;892696168
87;1188	2;879876110
489;752	5;891448109
657;1009	4;884240629
654;257	4;887863802
308;603	5;887736743
559;187	3;891033911
301;735	2;882077871
533;333	4;886425803
665;177	3;884294374
301;742	4;882074437
663;471	3;889492841
432;257	5;889416118
478;231	1;889398598
429;385	3;882386915
393;1168	3;889729346
625;195	4;891262983
43;491	4;883954997
627;117	3;879531248
668;258	2;881523929
545;729	3;884134114
582;410	3;882961481
290;121	4;880475266
387;187	4;886483049
666;179	5;880139323
38;202	2;892431665
145;352	4;885556043
94;250	4;891724257
244;235	1;880604910
435;890	1;884130883
597;713	2;875340010
354;308	4;891180569
158;455	4;880132772
659;855	2;891386576
605;191	5;879426212
271;381	3;885849536
642;1029	3;885606271
598;750	5;886711452
659;161	3;891386492
648;122	1;882212609
62;521	5;879374706
389;66	3;880088401
498;160	5;881958174
559;163	4;891035840
447;1142	5;878854481
389;300	3;879990863
625;222	4;891273543
671;250	5;875389187
524;81	1;884636262
618;192	5;891307367
541;476	5;883866007
632;470	4;879459677
387;1129	4;886480623
334;20	4;891544867
221;27	4;875247754
11;717	2;891902815
505;496	5;889333534
305;196	4;886324097
592;81	4;882956201
452;603	4;887718667
327;658	2;887747668
605;340	4;879365132
476;999	2;883365385
559;519	5;891034004
94;196	4;891721462
276;1267	4;874791102
632;746	3;879459481
406;524	4;879446361
684;64	4;878759907
163;357	4;891220097
669;169	3;891517159
588;934	4;890030736
627;86	3;879530263
301;97	4;882076121
588;531	3;890015722
385;919	4;879440158
347;100	3;881652417
344;1137	3;884899339
77;25	2;884733055
634;293	3;877018347
493;404	4;884132351
305;165	4;886323153
466;79	3;890284706
436;660	4;887771825
479;258	5;879459552
492;657	3;879969345
301;340	4;882075432
542;531	4;886533452
634;100	4;875728834
488;776	4;891294298
488;890	1;891293478
666;831	2;880313841
554;939	4;876550342
326;1	3;879876159
518;1335	3;876823018
437;588	3;881002092
542;192	5;886533421
407;177	4;887833034
216;216	4;883981877
643;89	3;891448630
406;143	1;879445935
286;184	3;877534506
597;50	5;875339876
95;102	4;880572474
577;132	4;880472153
591;516	3;891031469
326;441	2;879877433
156;510	4;888186093
600;761	4;888451977
566;384	3;881651360
311;735	4;884366637
313;748	3;891012934
417;122	2;879646838
665;684	3;884294286
528;588	2;886101736
198;581	3;884209504
568;504	3;877907596
459;164	4;879564941
279;176	3;875310606
492;531	4;879969539
178;679	4;882826944
466;273	4;890284857
276;1109	3;882659656
385;417	2;879447671
178;144	4;882825768
643;70	3;892502414
665;1040	4;884291550
166;347	5;886397562
579;56	3;880952360
6;168	4;883602865
109;202	5;880578632
600;62	4;888452151
94;302	4;891928684
342;531	3;874984175
568;659	3;877907050
665;346	2;884289897
70;135	4;884065387
506;972	3;874874760
341;872	4;890757841
436;655	5;887769233
642;142	4;886569380
500;15	2;883865129
374;558	1;882158738
94;1012	4;891724100
505;526	5;889333823
541;234	5;883874433
538;258	3;877095640
435;68	4;884131901
334;887	5;891544491
608;144	4;880405659
538;187	5;877107840
50;544	4;877052937
551;5	4;892783314
542;175	3;886532762
184;185	4;889908843
506;731	4;874873374
600;89	5;888451492
347;689	4;881652250
411;117	2;891035761
112;272	5;886398204
500;393	3;883875793
600;540	3;888453083
504;479	4;887832571
630;257	3;885667037
487;160	4;884041685
543;855	4;875663543
551;332	4;892775547
529;886	4;882535353
591;48	4;891031286
533;100	5;882902988
174;871	1;886434166
676;520	4;892686758
610;331	3;888702764
64;101	2;889740225
374;66	3;880394571
94;1211	5;891722458
284;310	3;885328991
588;597	4;890026543
489;325	5;891445439
592;461	4;882955765
460;458	2;882911603
354;533	5;891216805
621;172	5;874965407
417;827	2;879646860
125;376	3;892838510
314;470	3;877889770
577;1033	4;880471170
220;258	3;881197771
56;473	2;892683323
429;68	3;882385963
276;455	4;874786713
524;52	4;884636453
621;222	4;880736904
443;340	5;883504748
334;181	4;891544904
429;82	4;882386121
342;692	1;875319090
94;418	3;891721317
684;147	2;878232961
654;746	3;887864204
432;864	2;889416657
334;675	4;891547148
634;14	3;875728783
524;55	2;884634911
659;77	4;891386680
543;4	4;875658853
436;628	5;887770457
585;1021	3;891283681
665;476	4;884291133
460;307	4;882912418
299;531	3;877880350
458;589	4;886396140
577;829	3;880470884
684;38	3;878759635
460;1251	3;882912285
550;50	5;883425283
654;1035	4;887864697
163;28	3;891220019
668;554	3;881702723
11;125	4;891903108
487;955	5;884024462
299;274	3;877878339
621;257	5;880738699
610;288	3;888702795
294;151	5;877819761
648;28	5;884628437
85;121	2;879453167
624;1047	3;879793436
566;673	4;881649775
430;276	1;877225753
634;235	3;875729825
541;142	5;883874778
624;237	4;879793174
331;304	5;877196820
198;153	4;884207858
378;479	4;880055564
437;702	1;880141335
352;653	3;884290428
276;328	4;874786366
352;144	5;884290328
643;223	4;891447696
622;144	5;882592103
605;879	3;879365417
271;205	5;885848343
487;686	4;884044329
345;287	4;884991670
618;655	4;891309887
314;1469	4;877889103
327;845	3;887818957
625;183	3;892000438
524;65	4;884636646
586;233	4;884062405
345;69	4;884992755
632;480	5;879459739
433;919	5;880585923
386;982	3;877655195
541;88	3;883865738
459;678	4;879561783
577;56	3;880474934
459;301	2;879561574
498;448	4;882205321
622;82	3;882670767
83;409	4;880307417
2;311	5;888552084
666;202	5;880139493
618;1058	3;891309114
375;1217	4;886622131
407;132	4;875043800
580;471	3;884125018
391;100	4;877399805
271;69	4;885848559
654;1285	4;887864998
458;126	4;886394730
624;881	3;879792132
458;750	5;889323771
11;738	3;891905324
314;742	4;877886221
592;257	4;882608107
291;67	4;875086308
358;1149	3;891270043
41;97	3;890687665
42;462	2;881108093
674;405	4;887762861
618;318	5;891307825
533;211	4;879191972
174;623	3;886515532
632;131	4;879458941
551;157	4;892782765
406;505	4;879540515
548;460	4;891416122
493;876	1;884129923
407;143	4;875117053
85;504	4;879453748
279;763	3;875297522
327;98	4;887746196
353;315	4;891402757
456;763	4;881372015
299;213	5;878192555
73;175	5;888625785
623;66	4;891034993
624;1017	3;879792322
659;144	4;891384499
280;609	4;891701278
92;436	4;875654534
533;1041	2;879192069
591;116	4;891039616
479;172	4;879461084
308;613	4;887738620
672;127	4;879787729
524;568	4;884636152
692;56	3;876953204
573;275	4;885843596
459;1051	3;879563667
504;942	4;887841136
625;584	3;891636000
588;217	4;890030473
279;625	3;878261977
577;939	5;880474933
580;405	2;884126077
314;496	4;877888060
437;161	2;880140288
592;320	5;882955735
313;683	3;891030792
542;237	4;886532238
624;249	3;879793380
378;5	3;880332609
551;313	4;892775389
171;354	3;891034606
435;577	3;884133973
590;744	4;879438769
458;980	5;886394667
342;965	4;875319195
453;93	2;887941962
134;315	3;891732122
145;173	5;875272604
370;181	4;879434832
346;127	5;874947747
679;174	3;884486837
128;465	4;879968008
184;451	4;889909914
654;313	5;887862952
6;303	3;883268321
57;496	4;883698362
236;191	4;890116335
294;111	4;877819999
311;623	2;884366112
666;792	4;880568694
121;300	3;891387810
378;86	4;880045935
666;301	4;880138999
585;510	5;891284016
545;257	5;879898678
424;310	3;880858829
671;385	5;884035892
488;692	4;891294707
354;582	4;891217897
663;544	4;889492841
314;747	1;877889698
630;1047	4;885667200
506;203	4;874874152
622;56	5;882592103
236;207	3;890116221
550;748	4;883425365
62;597	2;879373254
178;724	4;882827433
328;1217	3;885049790
70;597	3;884148999
554;678	3;876231229
664;168	4;878090705
387;446	2;886481800
48;194	4;879434819
429;23	4;882385243
588;118	3;890026210
505;172	3;889334129
643;208	5;891448136
666;174	3;880139586
573;713	4;885843817
665;65	4;884293523
466;231	1;890285159
184;707	4;889908873
87;195	5;879875736
406;610	1;879446228
592;367	4;882956510
364;990	4;875931478
314;655	4;877887605
663;47	4;889493576
518;1040	3;876823541
271;498	5;885848672
345;4	4;884993619
586;742	3;884057578
624;628	4;879793198
453;871	1;888206233
11;332	5;891901769
665;328	4;884290055
634;258	4;884980585
627;273	4;879531196
452;423	5;885544110
92;51	4;875812305
592;702	4;882956510
439;7	4;882893245
435;152	4;884132072
178;1258	4;882823930
171;303	4;891034801
665;588	4;884294772
396;9	4;884646401
178;625	3;884837073
452;48	5;885816769
618;216	3;891308791
590;475	4;879439645
455;127	5;879111586
299;202	4;889501325
554;11	4;876233069
616;678	2;891224718
458;588	5;886396460
480;96	4;891208623
385;93	3;880682080
541;877	1;884046888
592;751	3;882955258
1;41	2;876892818
393;636	3;889729508
674;294	4;887762296
478;1270	1;889396212
22;568	4;878887810
128;684	4;879969390
586;144	4;884059287
329;879	2;891655515
441;294	4;891035211
361;207	4;879440545
66;763	4;883602094
378;53	3;880333695
1;162	4;878542420
389;238	5;879991387
70;174	5;884065782
106;244	4;883877094
668;294	3;890349076
551;176	4;892776876
648;184	5;884368643
11;715	3;891904764
311;282	5;884963228
276;51	3;874791025
668;403	4;881605433
184;213	5;889909045
551;180	5;892777052
586;358	4;884069523
625;528	3;891961633
346;120	3;875264287
621;722	4;881444887
500;619	3;883865341
563;237	5;880506666
334;81	4;891546299
592;144	5;882956668
334;462	4;891628832
409;493	4;881108364
279;203	2;875310676
642;44	3;885603870
669;898	1;891182812
429;527	5;882387757
436;95	4;887770037
624;919	4;879792581
654;128	5;887865053
643;262	3;892502480
397;611	5;885349562
608;76	4;880408115
321;286	4;879438932
406;237	1;879540078
188;162	4;875072972
429;921	2;882385962
618;559	3;891309382
38;155	5;892432090
666;1098	4;880314384
591;466	3;891031116
590;255	1;879439374
406;220	3;879540388
627;214	3;879530408
559;1141	2;891034316
80;531	4;887401430
158;226	3;880134675
671;204	5;884204510
566;529	4;881649358
411;318	4;892845712
307;62	3;881966033
586;33	5;884061807
279;976	3;877756631
586;849	3;884062742
666;258	4;880138999
643;249	3;891446323
455;9	4;878585685
566;97	3;881650090
436;974	5;887771997
665;7	4;884290635
665;1283	3;884292654
489;1612	5;891446623
605;255	2;879510904
381;514	5;892697394
221;576	3;875246824
533;107	3;879773606
6;472	1;883600003
389;99	5;880087832
303;171	4;879467105
487;333	3;883440491
291;124	5;874834481
538;173	3;877107914
619;825	2;885953850
45;257	5;881008781
608;607	5;880405395
297;750	5;888643345
378;42	4;880046256
435;258	4;884130647
586;720	4;884062742
95;960	2;888954129
429;708	3;882386895
634;7	4;875729069
385;58	4;879441881
1;110	1;878542845
344;864	3;884900454
342;93	4;874984684
524;197	4;884637347
2;269	4;888550774
29;264	3;882820897
403;106	2;879786084
618;720	3;891309293
600;562	3;888452564
648;216	4;882213596
334;116	4;891545044
44;298	2;883612726
11;367	3;891905058
666;199	5;880314253
325;58	3;891478333
429;237	3;882384526
406;747	2;879446108
619;313	5;885953601
400;301	4;885676411
663;286	3;889491515
346;240	1;874948929
648;523	3;884628644
604;5	2;883668261
279;137	4;886014686
569;9	5;879793493
398;211	4;875717407
684;553	4;878760305
243;22	3;879988104
95;95	3;879198109
276;160	4;874787441
584;82	3;885778458
551;76	4;892778202
373;727	4;877098784
554;58	4;876549808
305;845	3;886323335
299;48	4;877880612
407;96	3;875042569
178;77	4;882827947
159;876	2;893255905
697;294	4;882621569
439;591	4;882892818
280;486	5;891700751
432;471	3;889416229
618;66	4;891309697
608;693	3;880405927
608;132	2;880403899
524;520	3;884637314
551;917	3;892775466
608;702	1;880406862
643;228	4;891447260
387;107	3;886481002
548;39	5;891044481
430;318	5;877226130
244;1188	4;880608864
407;729	4;876348660
500;1441	2;885237683
455;423	5;879111862
542;109	4;886532416
208;86	2;883108895
677;237	4;889399402
378;1058	3;880333695
276;794	2;874793198
341;895	4;890757961
286;316	5;889651121
311;88	4;884365450
406;92	4;882480836
566;80	3;881651531
642;1028	4;885605735
593;275	3;875658862
198;369	1;884206806
533;371	3;879439488
562;5	4;879196576
313;499	3;891016452
643;53	4;891449719
94;328	3;891724990
658;433	4;875147994
582;121	3;882961133
648;240	2;882211857
580;546	1;884126077
568;162	2;877906935
56;969	3;892683303
271;924	3;885847974
592;14	5;882607986
437;207	4;880142365
648;878	3;884367366
677;405	4;889399328
374;192	5;880395665
648;174	5;884882664
198;73	3;884208419
476;168	5;883364143
610;12	5;888703157
64;384	2;889740367
