224;29	3;888104457
854;186	3;882814298
246;570	1;884923592
425;174	3;878738149
756;399	2;874828967
637;291	4;882905183
656;301	3;892318648
683;312	3;893284183
486;1047	2;879875316
194;465	3;879527513
537;730	3;886031211
839;244	3;875751958
660;272	4;891197481
537;1010	2;886030381
380;208	2;885480301
650;1060	3;891387833
699;147	2;883279472
655;1273	2;888984386
650;1039	3;891383229
405;1584	1;885549407
451;1280	1;879012773
502;270	2;883702043
655;258	2;887650944
745;98	5;880123905
490;410	4;875428570
854;979	4;882813315
790;1119	4;885156732
5;365	1;875637144
13;455	3;882141425
405;855	1;885549543
843;444	2;879443442
637;293	3;882902835
234;951	1;892334766
486;1011	4;879874939
782;1394	4;891498323
222;140	1;881060062
774;22	2;888556600
552;815	3;879222336
655;531	4;887473570
405;747	1;885549309
839;825	4;875752274
207;117	3;875504809
682;201	4;888519365
637;1011	1;882904961
13;307	2;881514684
13;227	5;882397650
653;139	2;880153123
854;475	4;882812352
497;291	3;879361707
21;444	3;874951859
293;245	3;888904265
814;559	3;885411132
405;1194	1;885546201
782;1244	3;891499660
601;69	3;876348987
847;288	4;878774722
639;615	5;891240160
833;379	2;875224178
49;161	1;888069513
399;102	3;882344236
201;654	3;884113422
837;535	1;875722246
655;1213	2;887489282
655;813	3;888474456
660;222	2;891198063
854;499	4;882813537
405;444	3;885548385
782;326	5;891498322
813;335	2;883752417
521;186	4;884478358
181;1199	1;878962675
222;477	2;883815749
853;1025	4;879365360
293;275	3;888904696
698;505	2;886367750
682;56	4;888519077
454;279	4;881960330
727;507	2;883710948
752;289	1;891208299
782;1644	2;891500110
843;448	4;879443297
708;866	5;892719143
690;223	4;881179069
224;380	4;888104188
752;322	1;891208261
617;675	4;883789425
782;750	4;891497793
650;79	3;891369924
833;653	4;875039558
854;87	4;882814063
234;358	1;891034007
824;678	3;877021121
655;371	3;887611537
782;1609	1;891499439
639;357	3;891239156
293;150	3;888904838
531;259	1;887048789
790;748	1;884461073
828;325	2;891035438
639;12	3;891239030
653;746	5;878853936
787;307	4;888979074
843;636	4;879443837
293;316	3;888904392
833;154	5;875038775
682;154	5;888521489
399;57	4;882343260
797;328	2;879439136
682;254	2;888518871
727;680	3;883708462
845;311	4;885409493
853;302	4;879364669
13;507	1;882140070
463;243	1;877384970
795;771	3;883255324
774;203	2;888558447
201;1401	2;884140670
578;250	2;888957735
839;281	3;875752456
254;167	3;886474712
655;746	3;891999461
682;218	3;888520977
733;224	4;879535265
727;109	2;883709266
813;538	3;883752380
724;326	4;883757671
486;1	4;879874870
26;678	2;891349122
820;538	3;887954906
863;754	3;889289067
653;654	2;880606620
179;914	5;892151174
699;405	3;878882608
418;750	2;891282626
790;230	4;885155846
49;1075	2;888066424
756;3	1;874829174
690;237	4;881178330
653;597	4;878854810
201;212	4;884111899
552;405	3;879222268
690;234	4;881179878
653;193	4;878866951
833;614	2;875131539
363;186	3;891494865
405;60	1;885549589
650;69	2;891382877
5;189	5;878844495
702;1127	2;885767414
690;233	3;881179968
268;201	3;875309801
104;250	3;888465972
639;651	4;891239349
782;532	2;891499370
587;323	4;892871284
82;169	4;878769442
405;727	1;885546247
399;401	3;882350710
102;265	3;888801622
854;126	3;882812826
537;474	5;886030805
795;742	2;880556833
445;644	3;890988205
833;1214	4;875225193
637;934	1;882905285
199;408	5;883782716
733;322	2;879536523
778;209	4;890769470
790;572	3;885157956
843;145	3;879443597
833;22	3;875122716
13;228	4;882140389
782;1379	3;891500028
561;673	3;885809313
756;1274	2;874828278
782;515	3;891500028
745;181	2;880122965
116;315	3;886309605
268;178	4;876518557
201;46	4;884140247
49;725	2;888069354
496;147	3;876064356
787;259	4;888979721
774;258	1;888555792
496;469	3;876065962
843;195	4;879444711
845;903	4;885409493
832;334	2;888259984
854;409	2;882813421
683;133	5;893286208
61;269	3;891206125
293;469	4;888906378
682;772	4;888517922
655;764	1;887431074
682;121	4;888520799
727;265	4;883710326
595;546	4;886922069
837;19	4;875721948
795;240	2;883767338
682;47	1;888517870
778;121	3;890803561
445;1081	1;891200447
405;545	1;885547766
561;480	4;885807484
774;135	3;888556600
853;331	2;879364822
727;50	4;883708951
246;724	4;884922383
853;245	3;879365091
21;994	2;874951104
863;264	3;889289385
405;777	1;885548275
719;118	2;879360001
828;753	4;891037047
843;183	5;879443800
655;337	2;887433538
660;99	2;891200704
302;289	3;879436874
561;215	3;885809872
755;302	4;882569771
847;405	3;878938982
782;1669	2;891500150
774;849	1;888557482
839;276	3;875751799
486;327	3;879874112
425;343	3;890346517
655;855	3;887428965
650;502	3;891387353
774;436	2;888557739
380;651	3;885478292
655;1147	3;887472767
727;378	3;883712603
854;122	3;882813287
727;386	2;883712805
653;941	1;880153040
682;566	3;888519260
863;301	4;889289240
655;311	3;887473702
660;38	2;891201842
650;636	3;891370066
690;120	1;881179469
601;210	4;876350060
653;575	1;880153406
682;384	2;888522073
183;94	3;891466863
865;1028	1;880144024
833;157	2;875132195
778;738	1;891578101
544;331	3;884795516
847;238	2;878939975
683;682	1;893284032
795;184	4;880588118
693;606	4;875484584
847;1172	1;878939803
854;1014	3;882813315
778;204	4;890726518
537;338	1;886029239
752;311	3;891207983
363;4	5;891494962
234;100	4;892079769
790;191	3;885155209
537;212	3;886032123
727;232	3;883712780
17;111	3;885272674
268;423	2;875309859
293;528	4;888906490
254;142	3;886474489
255;546	3;883216902
515;1430	3;887658604
833;449	2;875223923
650;644	3;891371061
21;975	3;874951447
234;125	3;892335739
727;775	4;883713147
275;448	3;880314383
682;386	2;888521942
795;1110	3;883251943
868;204	2;877105882
293;663	3;888906516
578;324	1;888957735
854;273	4;882812852
181;222	4;878962919
843;635	2;879443544
733;459	4;879535440
832;326	4;888259121
708;362	1;892718575
839;475	5;875751856
655;582	2;887427131
782;1511	2;891500194
828;1268	2;891038098
650;181	4;891371116
650;1	3;891369759
756;325	3;874832132
110;1182	2;886989566
847;763	1;878775914
833;128	3;875123536
268;588	3;875310745
201;173	3;884111360
655;882	3;887473879
682;659	1;888520638
682;991	2;888518871
845;877	2;885409719
699;1068	3;879146547
682;720	4;888522699
790;91	3;885157862
790;386	2;885158208
854;281	3;882813047
655;512	3;887474050
601;1540	2;876350017
650;228	4;891369954
727;658	5;883711720
405;365	1;885545672
865;928	1;880144368
693;188	2;875483847
653;97	3;878854383
246;1039	4;884921227
454;114	3;881960330
782;1038	4;891498213
202;195	4;879726914
843;152	2;879446458
405;202	4;885547221
774;357	2;888556434
289;742	4;876789463
179;902	1;892151064
868;1031	1;877109535
790;708	3;885158082
790;864	4;884462647
363;120	1;891500218
246;174	3;884921086
843;159	2;879443951
217;385	2;889069808
497;195	4;879310730
833;928	2;879818689
269;181	2;891448871
418;327	1;891282836
854;925	2;882813179
110;12	4;886987826
639;83	4;891239790
650;200	4;891386047
682;576	4;888522754
690;168	3;881177376
832;471	4;888260089
750;881	2;879446114
782;315	4;891497698
561;71	2;885810039
537;464	4;886031506
782;1258	2;891499440
575;321	3;878146540
405;858	1;885548435
269;451	1;891450880
181;332	2;878961173
655;1198	3;888984538
537;213	4;886031830
795;831	2;880560971
708;283	1;892719363
837;628	3;875722225
843;403	2;879444934
405;723	1;885546288
843;449	3;879444083
293;97	4;888905898
181;1380	1;878962086
828;1073	4;891036630
863;1294	4;889289618
820;289	2;887955020
207;255	3;877845763
843;227	3;879443908
782;1386	3;891500066
682;959	4;888521803
843;205	4;879446888
655;845	2;887426446
774;254	1;888559144
234;1021	4;892333765
660;168	5;891199477
839;1664	1;875752902
843;151	2;879447007
824;286	2;877020871
234;445	2;892334713
778;496	1;891234406
828;301	2;893186210
262;418	3;879794223
268;259	3;876513675
682;89	4;888522418
682;1090	2;888521047
868;398	1;877109082
104;127	3;888465201
497;97	4;879310473
698;283	2;886367849
49;328	2;888068651
761;222	4;876190025
756;421	4;874829637
655;296	4;888474934
761;1014	1;876190256
281;342	1;881200789
653;380	3;880151984
727;159	2;883712016
293;285	5;888904632
854;79	4;882814298
445;689	1;891199458
631;307	4;888465033
655;328	2;887425025
708;274	4;877326086
683;911	3;893286346
269;464	3;891448283
269;121	1;891451013
587;313	5;892870956
854;255	1;882812852
854;291	2;882813074
655;1071	2;888984293
405;1387	2;885549745
847;434	3;878941520
655;282	3;888685989
660;100	3;891198063
349;276	5;879465841
727;403	4;883712282
727;156	4;883710326
254;62	3;886474009
49;919	5;888066133
104;272	4;888441878
497;167	2;879363111
699;111	3;878881875
682;257	2;888518704
463;137	2;877385237
724;358	1;883757834
650;187	2;891381585
774;4	2;888556090
797;781	5;879439594
21;260	2;874950972
683;915	2;893282977
521;298	3;884476126
733;275	3;879535265
601;288	1;876346515
655;403	2;891585574
727;866	3;883709710
234;45	4;892079140
843;413	2;879443482
690;1042	4;881180035
442;55	3;883390813
207;22	3;875509262
246;1135	1;884922605
843;416	2;879448352
521;742	3;884477512
660;29	2;891357371
655;181	3;887425601
795;756	3;880559895
845;750	3;885409719
866;319	4;891221302
262;367	4;879792818
853;748	2;879364883
201;93	5;884113662
682;255	3;888518722
497;1077	4;879361847
854;318	5;882813825
868;738	2;877108624
234;116	2;892079434
727;783	3;883713737
650;509	3;891372233
828;1196	2;891036492
833;208	3;875039326
868;562	2;877112440
828;874	3;891380355
631;338	2;888465299
868;206	5;877108352
653;862	2;880153378
652;538	4;882567012
104;895	2;888442507
790;211	4;885156046
837;596	3;875721969
653;222	3;884405596
401;181	3;891032518
102;117	3;888801232
854;287	3;882813143
5;446	4;875720845
833;191	4;875132134
418;328	1;891282738
410;905	4;888627138
803;690	4;880055210
782;1383	3;891499611
486;235	2;879875370
650;430	4;891382138
537;1475	2;886031786
13;748	4;882140792
463;253	5;877387935
655;605	3;887474241
234;378	4;892335213
425;82	3;878738757
454;492	3;888266643
698;968	1;886368545
708;284	5;892719340
803;887	5;880054671
380;356	2;885480064
745;531	3;880123517
255;294	2;883215406
537;97	2;886031720
699;1375	3;878882836
853;326	2;879364955
843;265	3;879443865
868;1480	1;877111932
682;455	4;888521866
637;741	1;882903644
363;719	3;891498365
727;2	4;883711874
211;596	3;879460294
774;234	2;888557683
293;693	4;888906781
13;371	3;882399385
814;674	3;885411030
843;217	4;879443341
405;1035	1;885548877
843;603	2;879446596
873;292	5;891392177
792;1015	5;877910822
496;743	2;876065190
843;655	3;879447030
268;79	3;875309801
782;1025	2;891498436
17;475	4;885272520
496;288	2;876063810
782;1663	2;891499700
497;393	4;879362858
787;347	4;888979606
843;208	3;879446716
833;151	4;875036418
537;970	3;886032184
843;288	4;879443544
207;11	3;878104245
655;860	3;887477386
708;237	5;892719144
828;923	3;891037047
234;647	3;892826411
561;952	3;885810192
609;259	1;886895763
727;178	4;883710123
537;26	3;886031913
795;265	3;881265483
486;264	3;879874262
653;510	2;880150040
637;922	1;882902487
698;465	3;886367720
262;65	4;879793897
587;678	2;892871438
653;357	4;878854383
561;426	1;885810220
13;323	3;882140848
650;661	3;891385206
49;209	5;888068877
653;386	1;880152864
561;484	4;885807215
254;441	3;886475831
828;347	1;891035438
515;289	1;887660131
833;50	2;875035718
194;211	4;879524292
854;32	4;882813574
730;815	3;880310490
790;1282	5;884462551
792;7	4;877910822
782;297	3;891500067
690;211	3;881177349
833;203	5;875124299
207;158	3;878191798
828;730	3;891036972
13;382	1;882140624
795;1052	3;883255477
869;412	5;884493279
702;229	4;885767775
655;256	3;887651060
833;328	2;875035534
552;515	3;879221543
595;544	3;886921699
868;568	1;877107847
655;773	3;887430072
17;243	1;885166209
537;52	3;886030891
792;282	3;877909931
336;3	1;877758935
655;203	3;887476943
790;47	2;885156988
833;657	4;875123986
595;293	4;886922069
839;321	1;875751470
813;342	1;883752417
682;1035	3;888523227
727;483	4;883710236
399;501	2;882346851
774;650	1;888556893
653;94	2;880153494
682;185	4;888520639
828;903	4;891380167
401;133	4;891032847
262;496	4;879792402
655;468	3;887427681
787;690	5;888979007
843;578	3;879448604
537;490	4;886031786
698;433	4;886366848
401;484	3;891032737
155;326	2;879371121
399;238	1;882342061
782;1405	2;891499213
822;333	4;891033747
269;232	1;891450817
223;259	3;891548920
752;294	3;891208261
685;337	2;879451401
445;79	4;890987742
837;283	5;875722069
833;479	2;875039101
683;340	4;893286260
690;51	3;881180543
782;990	3;891499611
181;331	1;878961511
655;212	3;887477409
486;262	1;879874017
833;512	4;875225257
653;163	4;880151629
601;56	3;876349577
832;25	2;888260157
363;143	2;891496667
537;1129	1;886030051
713;898	3;888882276
63;79	3;875748245
863;270	3;889288943
868;581	2;877109748
521;77	3;885254338
843;102	2;879449177
380;561	2;885479519
699;129	4;878882667
405;1073	1;885548578
854;117	3;882812755
833;715	2;875133633
650;209	3;891382032
724;272	5;883756996
865;7	5;880143425
655;1400	3;887427268
181;411	3;878963276
268;452	1;876514002
847;1050	3;878940618
268;188	4;875309859
774;402	2;888556938
405;32	1;885546025
803;754	2;880054754
13;111	5;882140588
255;597	4;883216958
693;193	4;875482092
719;318	5;879360493
617;447	4;883789386
655;591	3;887426237
782;323	3;891498512
869;846	2;884492201
869;310	4;884493279
82;338	1;884713704
486;845	4;879874995
650;205	4;891370971
693;199	3;883975558
724;989	1;883757874
698;294	4;886365733
655;135	4;887427083
843;79	2;879445658
833;211	3;875124495
837;15	3;875721869
537;273	3;886029727
497;451	2;879310419
201;17	3;884112581
206;682	3;888179694
206;332	3;888179602
483;121	2;878952692
843;219	2;879443394
814;590	2;885411749
49;1077	4;888068057
653;944	2;880152657
778;174	4;890725804
774;654	2;888558284
682;1011	4;888517986
795;181	4;880557060
653;291	4;878855275
843;588	2;879447579
15;275	4;879455562
21;635	4;874951727
405;1305	1;885547644
13;751	5;882774081
774;1110	1;888557519
774;373	2;888557557
761;688	2;876189913
653;328	4;884408848
650;22	3;891369707
442;979	3;883391344
442;195	4;883390328
832;245	3;888259984
454;117	3;888267343
832;681	2;888259984
843;515	3;879444801
269;775	1;891451571
537;132	3;886031074
727;101	2;883711771
442;769	1;883391397
774;559	1;888557715
201;358	1;884111095
537;896	3;886028604
655;724	3;887427600
854;216	3;882814028
655;268	3;887474077
193;79	4;889125755
693;651	3;875482548
21;358	3;874951616
660;144	3;891199856
750;749	3;879446271
828;960	5;891036568
578;272	2;888957735
561;116	4;885809146
845;1592	3;885409493
774;176	4;888557198
854;237	3;882812406
790;774	4;885156904
854;15	3;882812451
526;276	4;885682477
463;1060	2;889936244
451;874	4;879012684
727;434	5;883710717
660;640	1;891201223
363;933	2;891498920
13;239	4;882141752
828;313	3;891033342
782;533	2;891500151
655;729	2;887476031
682;467	3;888517364
727;27	4;883711847
863;882	4;889289570
833;550	2;887158946
868;1	4;877103320
201;895	3;884110702
769;748	2;885422821
451;307	4;879012431
682;72	3;888521540
502;264	3;883702518
653;81	1;880151651
774;68	3;888557329
660;290	4;891198549
847;108	2;878939266
463;283	5;877385287
730;742	3;880310553
405;731	3;885546202
752;258	3;891207898
782;296	3;891500109
68;9	4;876974073
229;898	5;891633028
833;663	3;875134317
873;258	3;891392818
655;233	3;887611537
201;157	4;884113453
446;268	2;879786892
833;488	5;878078229
234;207	2;892078605
206;1429	1;888180018
682;1231	2;888522612
102;841	2;888802319
733;296	2;879535265
82;100	5;876311299
782;680	1;891498865
601;1084	5;876346849
509;307	2;883590729
463;880	4;890452525
790;660	3;885156904
782;1007	3;891500067
782;1652	1;891500230
561;475	3;885807393
363;47	5;891496264
206;242	3;888180049
537;48	4;886030805
26;841	2;891380200
833;93	4;875036056
336;959	3;877758138
639;747	3;891239528
552;410	3;879222070
774;712	1;888556169
149;272	3;883512591
497;189	4;879309993
405;860	1;885548435
13;491	4;882140166
537;98	3;886030583
201;134	4;884113772
752;301	4;891208077
745;124	5;880122775
222;246	4;877563597
405;543	1;885549407
442;228	5;883390366
698;654	1;886367586
268;358	3;876513643
865;825	1;880144123
755;748	4;882570141
209;9	3;883417547
655;270	4;887650943
727;729	2;883711720
833;159	2;879818659
537;387	4;886031860
537;566	2;886032183
652;288	2;882566890
828;246	2;893186163
660;366	1;891405958
639;702	2;891240868
843;474	3;879445738
774;230	2;888557237
778;197	4;891232569
863;1062	4;889289570
833;98	3;875123359
399;66	3;882343171
537;15	3;886030051
650;157	3;891382960
847;658	3;878940855
650;54	2;891385876
510;245	3;887667574
865;929	2;880144539
405;33	1;885547360
207;64	5;877846793
833;111	2;875134110
425;540	2;878738486
792;471	4;877910822
790;849	4;885157205
828;302	4;891380166
708;1280	1;892718819
655;325	2;887425197
442;988	1;883388064
708;126	4;892719340
537;117	2;886030011
116;640	3;876453560
843;402	2;879447599
254;168	1;886472400
733;137	5;879535406
683;754	3;893284184
693;708	3;875483049
601;1063	3;876350340
537;694	4;886031407
617;615	3;883789294
104;286	1;888442304
837;289	5;875721539
790;282	4;884461590
693;127	4;875482056
727;1076	2;883712632
129;1176	4;883244059
868;91	3;877107817
756;566	4;874830168
181;303	1;878961749
833;640	3;875123986
682;233	2;888520864
868;89	4;877107446
832;328	3;888259020
222;470	3;878181869
828;10	3;891035970
531;300	4;887048862
425;912	2;891986392
149;258	3;883512658
454;610	3;881959576
863;352	1;889289491
405;854	1;885547222
820;748	1;887955223
833;53	1;875224039
727;1229	2;883713473
795;554	3;883254802
222;717	1;877563716
363;1215	1;891498920
824;991	3;877021121
617;179	4;883789386
268;218	2;875744469
854;1077	3;882813907
293;152	4;888905716
682;96	4;888523635
843;193	3;879446863
761;127	3;876190025
194;179	4;879521329
866;321	3;891221302
490;127	5;875428765
782;268	3;891497854
380;729	3;885479252
587;880	3;892871536
537;713	3;886030177
778;161	3;890727175
